cte_max_before,cte_max_after,steering_l2_before,steering_l2_after,time,mutation type,mutation method,episode
0.9593,0.4229,0.10388652394073848,0.039908761433433644,03-24-17-27,XAI_FSC,random,8
0.8047,0.3206,0.06554278579818017,0.028675191065583364,03-24-17-27,XAI_FSC,random,9
1.6329,2.5842,0.32102228219898626,0.8956426048968551,03-24-17-27,XAI_FSC,random,10
0.7494,1.0208,0.07821389760367113,0.1512238688463962,03-24-17-41,XAI_FSC,attention_same,0
0.1582,0.3483,0.006578281132866417,0.019082771848769844,03-24-17-41,XAI_FSC,attention_same,1
0.8294,0.7982,0.10207684944183408,0.06923631761783387,03-24-17-41,XAI_FSC,attention_same,2
1.0863,1.3716,0.168900541831305,0.2921952166133009,03-24-17-41,XAI_FSC,attention_same,3
1.1389,0.6313,0.13523904071350984,0.058585573225626554,03-24-17-41,XAI_FSC,attention_same,4
1.3514,2.0939,0.21721236036043517,0.3802950500024956,03-24-17-41,XAI_FSC,attention_same,5
2.0939,2.538,0.3802950500024956,0.6646682864730179,03-24-17-41,XAI_FSC,attention_same,6
0.762,1.0538,0.07870403087468629,0.12698288338423538,03-24-17-51,XAI_FSC,attention_opposite,0
0.3609,0.3765,0.026888193312393335,0.03550221664875766,03-24-17-51,XAI_FSC,attention_opposite,1
0.778,0.7984,0.10170302249175218,0.0778099070921641,03-24-17-51,XAI_FSC,attention_opposite,2
0.7984,0.7339,0.0778099070921641,0.08294512434977466,03-24-17-51,XAI_FSC,attention_opposite,3
1.1153,0.6556,0.12822484321656216,0.06496534243656911,03-24-17-51,XAI_FSC,attention_opposite,4
0.8312,1.3299,0.09783580070254314,0.21003311755161116,03-24-17-51,XAI_FSC,attention_opposite,5
0.3185,0.7258,0.027131570108496633,0.08339118648700455,03-24-17-51,XAI_FSC,attention_opposite,6
0.7943,0.8747,0.07242012282472317,0.10117578919040979,03-24-17-51,XAI_FSC,attention_opposite,7
0.8572,0.8888,0.15423103718052902,0.12439862516071638,03-24-17-51,XAI_FSC,attention_opposite,8
0.9946,1.1939,0.10437670672687023,0.1904142461647619,03-24-17-51,XAI_FSC,attention_opposite,9
1.1939,1.6257,0.1904142461647619,0.29127905930417997,03-24-17-51,XAI_FSC,attention_opposite,10
0.7597,0.7034,0.08197955570670648,0.057723675384352115,03-24-17-51,XAI_FSC,attention_opposite,11
1.6356,2.2812,0.2934141546250752,0.34852803017503686,03-24-17-51,XAI_FSC,attention_opposite,12
0.7252,0.7058,0.06123349087918272,0.035063719244714346,03-24-17-51,XAI_FSC,attention_opposite,13
1.7498,1.5998,0.2694419799343368,0.25407824986056327,03-24-17-51,XAI_FSC,attention_opposite,14
2.426,2.5382,0.3596861558963282,0.5934004728342486,03-24-17-51,XAI_FSC,attention_opposite,15
1.3513,2.1599,0.23101919340916208,0.32592219381136234,03-24-18-11,RANDOM_FSC,random,0
0.4712,0.7643,0.03325397556019825,0.07244696220157236,03-24-18-11,RANDOM_FSC,random,1
1.3329,1.9731,0.2817530071426794,0.41085850692735515,03-24-18-11,RANDOM_FSC,random,2
2.197,2.6039,0.33068832417657695,0.21162900801863346,03-24-18-11,RANDOM_FSC,random,3
0.5015,0.2548,0.040434631992280645,0.005154333139810234,03-24-18-17,XAI_FSC,random,0
0.3668,0.3074,0.033599422024102245,0.009776760945636804,03-24-18-17,XAI_FSC,random,1
1.3377,2.0846,0.3014337260024803,0.4367628826770191,03-24-18-17,XAI_FSC,random,2
1.0575,1.3147,0.16634140336437972,0.21128000554855994,03-24-18-17,XAI_FSC,random,3
1.8106,2.3855,0.37918508364343534,0.4633694421235587,03-24-18-17,XAI_FSC,random,4
0.9157,0.8434,0.0957946638898348,0.06086599626016353,03-24-18-17,XAI_FSC,random,5
1.3426,0.9473,0.2068625873715897,0.08559455759556184,03-24-18-17,XAI_FSC,random,6
0.8875,1.2103,0.1095800491869099,0.1912743646151318,03-24-18-17,XAI_FSC,random,7
1.2862,2.3679,0.2763305229607399,0.4041398215845214,03-24-18-17,XAI_FSC,random,8
2.3679,2.7028,0.4041398215845214,1.0,03-24-18-17,XAI_FSC,random,9
0.5176,0.2648,0.04661463012533206,0.005001814090065974,03-24-18-31,XAI_FSC,attention_same,0
1.5022,0.8622,0.21971585293277482,0.05626903606040014,03-24-18-31,XAI_FSC,attention_same,1
0.2573,nan,0.0073525161104034615,nan,03-24-18-31,XAI_FSC,attention_same,2
0.5109,0.2481,0.040910604321282976,0.006817380533192941,03-24-18-36,XAI_FSC,attention_opposite,0
1.5016,0.8564,0.21774471639908166,0.06999356242322127,03-24-18-36,XAI_FSC,attention_opposite,1
0.2446,nan,0.006750383320638682,nan,03-24-18-36,XAI_FSC,attention_opposite,2
0.8118,1.048,0.08943112710501222,0.14925126974477512,03-24-18-41,RANDOM_FSC,random,0
0.388,0.3636,0.026101120010940938,0.023605414221990254,03-24-18-41,RANDOM_FSC,random,1
0.4096,0.2974,0.03358837271589611,0.017267250801381275,03-24-18-41,RANDOM_FSC,random,2
0.3637,0.3872,0.028483647271964983,0.0418462142275043,03-24-18-41,RANDOM_FSC,random,3
0.7884,0.8158,0.14288902570860065,0.1297554717728291,03-24-18-41,RANDOM_FSC,random,4
0.3706,0.4343,0.024954324772209876,0.026955289230027348,03-24-18-41,RANDOM_FSC,random,5
0.7459,0.3865,0.07460503443432351,0.035297749826561406,03-24-18-41,RANDOM_FSC,random,6
1.5266,1.1064,0.2881631087675333,0.16557270126891235,03-24-18-41,RANDOM_FSC,random,7
0.6053,0.9826,0.05326705677385539,0.11644899574974951,03-24-18-41,RANDOM_FSC,random,8
0.2772,0.2322,0.015018750082841382,0.007272186082607013,03-24-18-41,RANDOM_FSC,random,9
0.2363,0.245,0.00902640056277204,0.007040904808728228,03-24-18-41,RANDOM_FSC,random,10
0.4744,nan,0.037252772180154506,nan,03-24-18-41,RANDOM_FSC,random,11
0.6408,1.1729,0.06729745108208815,0.18184098266430385,03-24-18-55,XAI_FSC,random,0
1.3071,1.0618,0.15758783299635415,0.11582666095922248,03-24-18-55,XAI_FSC,random,1
1.4748,1.0993,0.2808079118885758,0.14952804692073482,03-24-18-55,XAI_FSC,random,2
0.297,0.4483,0.00992240263531116,0.017556206556732807,03-24-18-55,XAI_FSC,random,3
1.1485,1.0255,0.18447514864166625,0.12852456474912052,03-24-18-55,XAI_FSC,random,4
0.8956,0.9396,0.09715186863435386,0.0687263368552805,03-24-18-55,XAI_FSC,random,5
2.3574,2.5414,0.36665903546626166,1.0,03-24-18-55,XAI_FSC,random,6
0.662,1.1448,0.07030790652300213,0.17075471855829058,03-24-19-05,XAI_FSC,attention_same,0
1.1448,1.5313,0.17075471855829058,0.2256157733516458,03-24-19-05,XAI_FSC,attention_same,1
1.5313,2.3335,0.2256157733516458,0.35921184176793647,03-24-19-05,XAI_FSC,attention_same,2
1.463,1.1038,0.26885289496198567,0.143296285377056,03-24-19-05,XAI_FSC,attention_same,3
1.7007,1.5782,0.1913066789493714,0.2126181941734157,03-24-19-05,XAI_FSC,attention_same,4
1.0238,1.0376,0.12011691038911051,0.14710793943396838,03-24-19-05,XAI_FSC,attention_same,5
1.0376,0.9576,0.14710793943396838,0.21203117397018797,03-24-19-05,XAI_FSC,attention_same,6
2.0523,2.5156,0.3280239110370633,1.0,03-24-19-05,XAI_FSC,attention_same,7
0.6905,1.1469,0.07376579699234197,0.178898792969056,03-24-19-16,XAI_FSC,attention_opposite,0
0.9429,0.9465,0.0943816245203462,0.11278461723409518,03-24-19-16,XAI_FSC,attention_opposite,1
0.9465,0.8983,0.11278461723409518,0.16547279730740871,03-24-19-16,XAI_FSC,attention_opposite,2
1.4771,1.08,0.27342010809920336,0.1346490084652911,03-24-19-16,XAI_FSC,attention_opposite,3
1.0727,0.7322,0.18975688090564025,0.14774346493124738,03-24-19-16,XAI_FSC,attention_opposite,4
1.1038,0.9459,0.14770030569123654,0.1126709895360245,03-24-19-16,XAI_FSC,attention_opposite,5
0.846,0.8865,0.06146654449110673,0.07311061355851209,03-24-19-16,XAI_FSC,attention_opposite,6
0.7018,0.7145,0.1365370123696081,0.10367023721990155,03-24-19-16,XAI_FSC,attention_opposite,7
0.8935,0.9555,0.06876572599786207,0.10165028773367236,03-24-19-16,XAI_FSC,attention_opposite,8
0.8952,1.1341,0.13802763703063942,0.21597821036227127,03-24-19-16,XAI_FSC,attention_opposite,9
1.2412,1.1002,0.13744254650033214,0.12966661160625997,03-24-19-16,XAI_FSC,attention_opposite,10
0.9168,0.7422,0.15055573691601748,0.09954864080200998,03-24-19-16,XAI_FSC,attention_opposite,11
1.1814,1.5608,0.21510665239642787,0.32683219977742745,03-24-19-16,XAI_FSC,attention_opposite,12
1.344,2.3036,0.21646216074205607,0.3544159009779345,03-24-19-16,XAI_FSC,attention_opposite,13
2.3036,nan,0.3544159009779345,nan,03-24-19-16,XAI_FSC,attention_opposite,14
1.0184,1.4641,0.19043051795819455,0.3250441493256078,03-25-19-59,XAI_SM,random,0
1.4641,nan,0.3250441493256078,nan,03-25-19-59,XAI_SM,random,1
1.246,0.9317,0.2369800189803453,0.1941220267469065,03-25-20-03,XAI_SM,attention_same,0
0.9317,0.8988,0.1941220267469065,0.116484136261733,03-25-20-03,XAI_SM,attention_same,1
1.0692,1.4081,0.19437869307515807,0.2679844483671624,03-25-20-03,XAI_SM,attention_same,2
1.1004,1.5848,0.13375510036625057,0.23287236730246377,03-25-20-03,XAI_SM,attention_same,3
0.7826,0.7605,0.1736050424582929,0.14235293107778899,03-25-20-03,XAI_SM,attention_same,4
0.7839,0.7017,0.09760189339519217,0.08655224474271228,03-25-20-03,XAI_SM,attention_same,5
0.7903,0.7619,0.1511584925561539,0.14061393242040235,03-25-20-03,XAI_SM,attention_same,6
1.321,1.3428,0.15321804919004917,0.22337290709630536,03-25-20-03,XAI_SM,attention_same,7
0.3594,0.7989,0.034086614425329814,0.10089360560770633,03-25-20-03,XAI_SM,attention_same,8
0.7989,0.9812,0.10089360560770633,0.1820596846562042,03-25-20-03,XAI_SM,attention_same,9
1.3984,1.5724,0.19195432489959371,0.21649460146660496,03-25-20-03,XAI_SM,attention_same,10
0.9995,nan,0.17757826682658565,nan,03-25-20-03,XAI_SM,attention_same,11
0.9846,1.491,0.16286122922668392,0.29683794448047135,03-25-20-18,XAI_SM,attention_opposite,0
0.974,1.0727,0.06908400578988899,0.10023404881832863,03-25-20-18,XAI_SM,attention_opposite,1
1.4745,nan,0.28843919546117663,nan,03-25-20-18,XAI_SM,attention_opposite,2
0.8326,0.3762,0.11741207896828781,0.013109989328144767,03-25-20-23,XAI_SM,random,0
0.3762,0.3617,0.013109989328144767,0.004167418700944134,03-25-20-23,XAI_SM,random,1
0.9629,1.4441,0.15247188717704738,0.29490580125903754,03-25-20-23,XAI_SM,random,2
1.4441,2.462,0.29490580125903754,0.4244191069544623,03-25-20-23,XAI_SM,random,3
0.2323,0.3323,0.008278709235646838,0.024655122879117367,03-25-20-23,XAI_SM,random,4
0.8656,1.1002,0.13145517150720296,0.18893023242168377,03-25-20-23,XAI_SM,random,5
0.541,0.932,0.05037477509696776,0.1314664641558111,03-25-20-23,XAI_SM,random,6
0.8288,0.4344,0.11523254481871198,0.01596321466393475,03-25-20-32,XAI_SM,attention_same,0
0.9153,0.8792,0.08868249872454716,0.08999004400493496,03-25-20-32,XAI_SM,attention_same,1
0.6033,0.8114,0.08136347300548191,0.13333587108747827,03-25-20-32,XAI_SM,attention_same,2
0.6127,1.0691,0.06872313068923186,0.17068444374098368,03-25-20-32,XAI_SM,attention_same,3
1.0691,1.4935,0.17068444374098368,0.26305279187612446,03-25-20-32,XAI_SM,attention_same,4
1.0289,0.9891,0.10629594372979151,0.11449746238949528,03-25-20-32,XAI_SM,attention_same,5
0.7697,1.3575,0.13820857945686396,0.3190395688720861,03-25-20-32,XAI_SM,attention_same,6
0.8101,1.156,0.1504033188854541,0.18826055191392668,03-25-20-32,XAI_SM,attention_same,7
1.156,2.3475,0.18826055191392668,0.3794229048802363,03-25-20-32,XAI_SM,attention_same,8
0.9514,0.8994,0.06327297755575761,0.08666877537394713,03-25-20-32,XAI_SM,attention_same,9
0.3483,nan,0.02713598836490389,nan,03-25-20-32,XAI_SM,attention_same,10
0.8381,0.4952,0.12047714167377843,0.019808247880834805,03-25-20-46,XAI_SM,attention_opposite,0
0.906,0.892,0.11379767992896364,0.09096975222070126,03-25-20-46,XAI_SM,attention_opposite,1
0.6093,0.829,0.084194973684647,0.12775063098618925,03-25-20-46,XAI_SM,attention_opposite,2
0.7806,1.1183,0.1645990464348936,0.2065168864676224,03-25-20-46,XAI_SM,attention_opposite,3
0.7986,0.5304,0.07094196582790367,0.07590999484422735,03-25-20-46,XAI_SM,attention_opposite,4
0.5304,0.7386,0.07590999484422735,0.11363257296460964,03-25-20-46,XAI_SM,attention_opposite,5
1.2562,1.5596,0.301671208067033,0.32023757178680656,03-25-20-46,XAI_SM,attention_opposite,6
1.0548,1.6182,0.1872512506912756,0.32372589098289567,03-25-20-46,XAI_SM,attention_opposite,7
0.9568,1.1409,0.12321523337871304,0.14929943041580032,03-25-20-46,XAI_SM,attention_opposite,8
0.88,0.8549,0.06938173184492527,0.07067173836330166,03-25-20-46,XAI_SM,attention_opposite,9
0.2715,0.3759,0.015606971293200718,0.008270034468079137,03-25-20-46,XAI_SM,attention_opposite,10
0.9362,0.8583,0.23680880891635006,0.1480371459292376,03-25-20-46,XAI_SM,attention_opposite,11
0.8211,0.9234,0.13545671545814617,0.16430123832554364,03-25-20-46,XAI_SM,attention_opposite,12
1.3029,2.5245,0.31663963201903284,0.8197792273161277,03-25-20-46,XAI_SM,attention_opposite,13
0.9258,1.4834,0.14142908452995284,0.2476791161292552,03-25-21-03,XAI_SM,random,0
1.3286,1.2796,0.14136885006910782,0.19183322650763443,03-25-21-03,XAI_SM,random,1
1.1309,1.317,0.24224490498444817,0.2772675605382034,03-25-21-03,XAI_SM,random,2
1.1781,1.0508,0.22991672367865093,0.19153952447991712,03-25-21-03,XAI_SM,random,3
1.3989,2.4119,0.22267737638002236,0.3285244845366532,03-25-21-03,XAI_SM,random,4
0.4112,0.3751,0.021334594627733048,0.023213337227906135,03-25-21-03,XAI_SM,random,5
0.9184,1.5012,0.145642310841538,0.2616409379830728,03-25-21-12,XAI_SM,attention_same,0
0.2823,0.2711,0.005831787724613908,0.006877070004998172,03-25-21-12,XAI_SM,attention_same,1
1.2762,1.2768,0.17025210629194795,0.19959786669591906,03-25-21-12,XAI_SM,attention_same,2
0.6235,0.6125,0.0949244129257956,0.09810693910687886,03-25-21-12,XAI_SM,attention_same,3
0.6589,0.7015,0.04356041487685256,0.08132259857338064,03-25-21-12,XAI_SM,attention_same,4
1.4459,2.4506,0.23515474628508318,0.38382520597662817,03-25-21-12,XAI_SM,attention_same,5
0.3906,0.373,0.03954063637276049,0.03505002785497924,03-25-21-12,XAI_SM,attention_same,6
0.9276,1.4804,0.13926143348395367,0.25980070072849903,03-25-21-21,XAI_SM,attention_opposite,0
0.3437,0.2485,0.02056460536557389,0.0044837807868635185,03-25-21-21,XAI_SM,attention_opposite,1
1.5425,2.3812,0.2805528851479512,0.37322100814950376,03-25-21-21,XAI_SM,attention_opposite,2
1.6982,1.9081,0.2020639443260059,0.22372720739956664,03-25-21-21,XAI_SM,attention_opposite,3
0.676,0.71,0.04676292162163983,0.08294830798306711,03-25-21-21,XAI_SM,attention_opposite,4
2.4922,2.554,0.3748086827914784,1.0,03-25-21-21,XAI_SM,attention_opposite,5
0.7526,0.4436,0.08394060350810369,0.03671666191317019,03-25-21-29,XAI_SM,random,0
1.0137,1.3589,0.13744369600499148,0.23434834761524187,03-25-21-29,XAI_SM,random,1
0.8257,1.1281,0.09106529334181179,0.15827493577190677,03-25-21-29,XAI_SM,random,2
1.356,nan,0.224935912425218,nan,03-25-21-29,XAI_SM,random,3
0.7629,0.4101,0.0854341766810355,0.03421444548175247,03-25-21-35,XAI_SM,attention_same,0
0.7612,0.9417,0.119096103973234,0.1562786647143683,03-25-21-35,XAI_SM,attention_same,1
0.7556,0.459,0.05590110653959664,0.04545533958116548,03-25-21-35,XAI_SM,attention_same,2
0.9223,1.5401,0.19095686921707816,0.27449002114809395,03-25-21-35,XAI_SM,attention_same,3
1.2478,1.9074,0.2406517126469484,0.4486211027178044,03-25-21-35,XAI_SM,attention_same,4
1.285,1.2042,0.14358795913707753,0.17281331419607152,03-25-21-35,XAI_SM,attention_same,5
1.2042,nan,0.17281331419607152,nan,03-25-21-35,XAI_SM,attention_same,6
0.8276,0.438,0.09701147805300839,0.033922141281786715,03-25-21-45,XAI_SM,attention_opposite,0
0.8198,1.1206,0.08137041896644676,0.1882312132721804,03-25-21-45,XAI_SM,attention_opposite,1
1.1206,1.3581,0.1882312132721804,0.21193386548432583,03-25-21-45,XAI_SM,attention_opposite,2
1.3581,nan,0.21193386548432583,nan,03-25-21-45,XAI_SM,attention_opposite,3
0.9973,1.0425,0.0819692386600187,0.09984826338578047,03-25-21-51,XAI_SM,random,0
2.0986,2.5678,0.39739313109713253,0.9953560232802886,03-25-21-51,XAI_SM,random,1
0.8288,nan,0.09901725807248878,nan,03-25-21-54,XAI_SM,attention_same,0
0.835,nan,0.10362441375363456,nan,03-25-21-57,XAI_SM,attention_opposite,0
0.5728,0.3716,0.035117112203656674,0.025001303156242386,03-25-21-59,XAI_SM,random,0
1.1839,1.3574,0.20039386067265016,0.3306520346652044,03-25-21-59,XAI_SM,random,1
1.3574,1.5201,0.3306520346652044,0.33716774317791326,03-25-21-59,XAI_SM,random,2
0.4552,0.6034,0.04803420374045065,0.08105377654274268,03-25-21-59,XAI_SM,random,3
1.0158,0.2694,0.15241323057900336,0.017099781644792478,03-25-21-59,XAI_SM,random,4
0.3151,0.3482,0.029278256670782207,0.027008303849892622,03-25-21-59,XAI_SM,random,5
2.2809,nan,0.3687579568905406,nan,03-25-21-59,XAI_SM,random,6
1.2385,1.5933,0.23456299899006042,0.28668891612710357,03-25-22-08,XAI_SM,attention_same,0
0.6438,0.4594,0.04185299672357102,0.02713848425579796,03-25-22-08,XAI_SM,attention_same,1
0.7615,0.3659,0.09554073585994786,0.039543884657733015,03-25-22-08,XAI_SM,attention_same,2
0.2875,nan,0.022748381474289023,nan,03-25-22-08,XAI_SM,attention_same,3
0.6331,0.4476,0.03840432553471297,0.02994482504987271,03-25-22-14,XAI_SM,attention_opposite,0
0.9859,0.2878,0.14564103946704024,0.021351381788209698,03-25-22-14,XAI_SM,attention_opposite,1
0.9837,0.8591,0.0775661358857099,0.056726938160830166,03-25-22-14,XAI_SM,attention_opposite,2
0.5826,0.5009,0.03764383056840368,0.025872640695753922,03-25-22-14,XAI_SM,attention_opposite,3
2.1718,2.5416,0.3933743414888521,0.7002258882920821,03-25-22-14,XAI_SM,attention_opposite,4
0.4415,0.5528,0.051586522688520355,0.07592009094155165,03-25-22-21,XAI_SM,random,0
0.4295,0.3929,0.024638939778226013,0.023368472343013515,03-25-22-21,XAI_SM,random,1
0.3875,0.5128,0.029749584631710818,0.0438745994518552,03-25-22-21,XAI_SM,random,2
0.8591,1.3397,0.09209798723165309,0.20904188564191117,03-25-22-21,XAI_SM,random,3
1.1309,0.7952,0.20908481018897093,0.10234365427406124,03-25-22-21,XAI_SM,random,4
0.6043,0.7403,0.05372480091711207,0.08007028162940673,03-25-22-21,XAI_SM,random,5
1.3439,1.5643,0.20697488004613523,0.2887419535664671,03-25-22-21,XAI_SM,random,6
0.6742,0.6463,0.06808526233163961,0.06244675326924802,03-25-22-21,XAI_SM,random,7
0.7817,0.7497,0.10110516078940489,0.09559271683524044,03-25-22-21,XAI_SM,random,8
1.5804,1.5734,0.27702468332418717,0.26447101084423225,03-25-22-21,XAI_SM,random,9
0.8455,0.8132,0.11350511065938701,0.10415360720148889,03-25-22-21,XAI_SM,random,10
0.9335,0.9135,0.08093779254903234,0.08891413813947625,03-25-22-21,XAI_SM,random,11
0.6223,0.6616,0.06822567000478594,0.061811417773111076,03-25-22-21,XAI_SM,random,12
1.5482,1.5525,0.26473686344443925,0.2636384829139875,03-25-22-21,XAI_SM,random,13
0.2552,0.2732,0.0023032537332135406,0.003487387661429215,03-25-22-21,XAI_SM,random,14
0.6468,0.6332,0.06071410483324489,0.06435639589004932,03-25-22-21,XAI_SM,random,15
0.4362,0.3988,0.027733836531959457,0.024475458286721662,03-25-22-21,XAI_SM,random,16
0.7714,0.8363,0.09387211881539534,0.0998976540699244,03-25-22-21,XAI_SM,random,17
1.5741,1.5372,0.2717484581924811,0.2992220471199823,03-25-22-21,XAI_SM,random,18
0.6554,0.6174,0.061176495042230494,0.05856546785446816,03-25-22-21,XAI_SM,random,19
0.4044,0.3968,0.022158826341102326,0.02186242036948915,03-25-22-21,XAI_SM,random,20
0.2575,0.2931,0.0021921262804594373,0.004061771132135189,03-25-22-21,XAI_SM,random,21
0.6483,0.6528,0.05576686365982686,0.0573116911235703,03-25-22-21,XAI_SM,random,22
0.6271,0.6475,0.06852246847678291,0.07343249313552569,03-25-22-21,XAI_SM,random,23
0.6473,0.6686,0.061269055403642365,0.06429923624470854,03-25-22-21,XAI_SM,random,24
0.6921,0.6626,0.0652102590950478,0.056289922829929465,03-25-22-21,XAI_SM,random,25
0.667,0.6668,0.06947378483803397,0.06939551631827938,03-25-22-21,XAI_SM,random,26
0.6668,0.6247,0.06939551631827938,0.0671539456130242,03-25-22-21,XAI_SM,random,27
1.5598,1.5337,0.28277634279045005,0.2751192223911213,03-25-22-21,XAI_SM,random,28
0.8063,0.7584,0.04918577916553937,0.04614426908195621,03-25-22-21,XAI_SM,random,29
0.8111,0.7448,0.10629786839569663,0.10017021259855831,03-25-22-21,XAI_SM,random,30
1.5922,1.5732,0.2779804495717161,0.2934919981987564,03-25-22-21,XAI_SM,random,31
1.5732,1.6418,0.2934919981987564,0.25535422053419515,03-25-22-21,XAI_SM,random,32
0.6228,0.7016,0.05958580520438941,0.06682995272669313,03-25-22-21,XAI_SM,random,33
0.9192,0.922,0.05439014316817243,0.05466820540473879,03-25-22-21,XAI_SM,random,34
0.922,0.8736,0.05466820540473879,0.049987513475431906,03-25-22-21,XAI_SM,random,35
0.6717,0.6967,0.06638493676740047,0.0790124505752942,03-25-22-21,XAI_SM,random,36
0.7275,0.6305,0.06335055390663474,0.0574043054854183,03-25-22-21,XAI_SM,random,37
0.922,0.9088,0.08309925501026658,0.07653865220322818,03-25-22-21,XAI_SM,random,38
0.3991,0.5716,0.04675222986505428,0.0863153980039747,03-25-23-06,XAI_SM,attention_same,0
0.3746,0.5082,0.023173953580224234,0.03681695637920374,03-25-23-06,XAI_SM,attention_same,1
0.7747,0.8246,0.052556017717789026,0.0646104047338544,03-25-23-06,XAI_SM,attention_same,2
0.4097,0.3928,0.021434377887915832,0.02129350103993262,03-25-23-06,XAI_SM,attention_same,3
0.7104,0.8111,0.08393414444978856,0.11542933245108648,03-25-23-06,XAI_SM,attention_same,4
0.7723,0.7846,0.09896640758797426,0.10863105602025538,03-25-23-06,XAI_SM,attention_same,5
0.7846,0.7777,0.10863105602025538,0.10177705642164456,03-25-23-06,XAI_SM,attention_same,6
